x,rho
2.019,3.857139549794064
2.021,3.857139553038667
2.023,3.8571395562811173
2.025,3.857139559521413
2.027,3.8571395627595444
2.029,3.857139565995513
2.031,3.8571395692293233
2.033,3.857139572460985
2.035,3.857139575690518
2.037,3.857139578917934
2.039,3.8571395821432337
2.041,3.8571395853663826
2.043,3.8571395885873083
2.045,3.857139591805969
2.047,3.8571395950223804
2.049,3.857139598236637
2.0509999999999997,3.8571396014489014
2.053,3.8571396046593205
2.0549999999999997,3.8571396078679228
2.057,3.857139611074512
2.0589999999999997,3.8571396142786836
2.061,3.8571396174799655
2.0629999999999997,3.857139620678136
2.065,3.8571396238735365
2.0669999999999997,3.857139627067186
2.069,3.8571396302604732
2.0709999999999997,3.857139633454407
2.073,3.8571396366486836
2.0749999999999997,3.8571396398411024
2.077,3.8571396430279563
2.0789999999999997,3.8571396462056775
2.081,3.857139649373354
2.0829999999999997,3.85713965253495
2.085,3.8571396556995174
2.0869999999999997,3.857139658878122
2.089,3.857139662077632
2.0909999999999997,3.8571396652937153
2.093,3.857139668507193
2.0949999999999998,3.8571396716880137
2.097,3.8571396748085625
2.0989999999999998,3.857139677862895
2.101,3.8571396808828697
2.1029999999999998,3.857139683939167
2.105,3.8571396871183925
2.1069999999999998,3.8571396904775703
2.109,3.857139693992227
2.1109999999999998,3.85713969752667
2.113,3.8571397008564827
2.1149999999999998,3.8571397037569572
2.117,3.8571397061386343
2.1189999999999998,3.8571397081731775
2.121,3.8571397103299723
2.1229999999999998,3.8571397132566054
2.125,3.8571397174941393
2.127,3.8571397231092237
2.129,3.8571397294125727
2.131,3.857139734965587
2.133,3.8571397380108237
2.135,3.85713973728977
2.137,3.8571397329811954
2.139,3.857139727305629
2.141,3.8571397243166055
2.143,3.857139728620059
2.145,3.8571397432149355
2.147,3.8571397671892433
2.149,3.8571397943908052
2.151,3.8571398141622555
2.153,3.857139814639165
2.155,3.8571397880425677
2.157,3.857139736203784
2.159,3.857139673777002
2.161,3.857139626742574
2.163,3.8571396251247365
2.165,3.8571396911064775
2.167,3.8571398261777206
2.169,3.8571400025523537
2.171,3.857140163886809
2.173,3.8571402379388555
2.175,3.857140159700337
2.177,3.857139899044125
2.179,3.85713948378809
2.181,3.85713900876943
2.183,3.8571386245576034
2.185,3.857138505031737
2.187,3.857138799357261
2.189,3.857139578764091
2.191,3.8571407904922084
2.193,3.8571422302647598
2.195,3.85714354198719
2.197,3.8571442508550713
2.199,3.8571438345539515
2.201,3.8571418355009057
2.203,3.857138011666874
2.205,3.8571325103828134
2.207,3.8571260269946013
2.209,3.857119882091116
2.211,3.857115927841408
2.213,3.8571161909462663
2.215,3.857122191469141
2.217,3.8571339505298403
2.219,3.8571488060070376
2.221,3.8571602566128207
2.223,3.8571570908282204
2.225,3.8571229977936223
2.227,3.857036777169083
2.229,3.8568733354172298
2.231,3.8566059411153404
2.233,3.8562101876292605
2.235,3.855668724106598
2.237,3.8549741896575487
2.239,3.854128998073387
2.241,3.853143038264369
2.243,3.8520308505661944
2.245,3.850809124911231
2.247,3.8494947889641
2.249,3.848103707553216
2.251,3.846649924626437
2.253,3.845145341520191
2.255,3.843599711073649
2.257,3.8420208305261228
2.259,3.8404148335874724
2.261,3.8387865076509655
2.263,3.837139589199513
2.265,3.835477013846187
2.267,3.833801114444691
2.269,3.83211377096347
2.271,3.8304165205407563
2.273,3.828710637130302
2.275,3.8269971891136723
2.277,3.825277081452043
2.279,3.823551087129156
2.281,3.8218198711394744
2.283,3.8200840091838617
2.285,3.8183440025006696
2.287,3.8166002897907476
2.289,3.8148532569019626
2.291,3.8131032447546382
2.293,3.811350555869131
2.295,3.809595459773675
2.297,3.8078381975101476
2.299,3.8060789854094144
2.301,3.8043180182721223
2.303,3.8025554720629042
2.305,3.800791506204033
2.307,3.7990262655374534
2.3089999999999997,3.7972598820106582
2.311,3.7954924761314355
2.3129999999999997,3.7937241582280947
2.315,3.791955029545342
2.3169999999999997,3.7901851832005797
2.319,3.788414705021291
2.3209999999999997,3.786643674280651
2.323,3.7848721643457046
2.3249999999999997,3.783100243250228
2.327,3.7813279742024455
2.3289999999999997,3.7795554160363043
2.331,3.7777826236138226
2.3329999999999997,3.7760096481848513
2.335,3.7742365377095646
2.3369999999999997,3.7724633371479808
2.339,3.7706900887201376
2.3409999999999997,3.768916832140368
2.343,3.767143604829324
2.3449999999999998,3.7653704421076903
2.347,3.7635973773745994
2.3489999999999998,3.761824442271419
2.351,3.7600516668289927
2.3529999999999998,3.758279079596313
2.355,3.7565067077534624
2.3569999999999998,3.7547345772195206
2.359,3.7529627127689373
2.3609999999999998,3.7511911381584127
2.363,3.7494198762421447
2.3649999999999998,3.7476489490374534
2.367,3.745878377726451
2.3689999999999998,3.7441081826488354
2.371,3.7423383834017336
2.3729999999999998,3.7405689991158444
2.375,3.738800048780076
2.377,3.7370315512761247
2.379,3.735263524865895
2.381,3.7334959864352197
2.383,3.731728951490698
2.385,3.7299624358026464
2.387,3.728196457975965
2.389,3.726431040008219
2.391,3.724666202864365
2.393,3.722901958788235
2.395,3.72113830908823
2.397,3.7193752570120897
2.399,3.7176128314645847
2.401,3.715851095332502
2.403,3.7140901079967255
2.405,3.7123298532070326
2.407,3.710570212437864
2.409,3.708811078134026
2.411,3.7070525744919443
2.413,3.7052951360290556
2.415,3.7035391561138553
2.417,3.7017843087494477
2.419,3.7000293384973193
2.421,3.6982731834496634
2.423,3.6965170559074063
2.425,3.6947649322263154
2.427,3.6930198730682338
2.429,3.6912776115456
2.431,3.6895256847730167
2.433,3.6877557264860883
2.435,3.6859824006033026
2.437,3.6842435609270687
2.439,3.6825579299728752
2.441,3.6808666876102567
2.443,3.6790463238340227
2.445,3.6770553350850723
2.447,3.675076245412235
2.449,3.673528437055564
2.451,3.672967140667749
2.453,3.6741719742897043
2.455,3.679350687293858
2.457,3.6946010480912594
2.459,3.738332713791023
2.461,3.8349677416505545
2.463,3.9516086797573293
2.465,4.029997142890572
2.467,4.061722029153512
2.469,4.073283218058201
2.471,4.077761864282627
2.473,4.079538942584111
2.475,4.080266095672626
2.477,4.080574801018315
2.479,4.080742045102849
2.481,4.080889096601034
2.483,4.081040575376835
2.485,4.081166631080379
2.487,4.081241387811392
2.489,4.081269886080359
2.491,4.08127477815512
2.493,4.081270016074949
2.495,4.08124967543169
2.497,4.081198223613494
2.499,4.081107638808502
2.501,4.0809838953822934
2.503,4.080838461625766
2.505,4.080675939578881
2.507,4.080490893054968
2.509,4.080275903931283
2.511,4.080030958180288
2.513,4.079764186053657
2.515,4.079484053835528
2.517,4.0791920742655705
2.519,4.078883512485643
2.521,4.078554396329178
2.523,4.0782067152092205
2.525,4.0778465013566745
2.527,4.0774775703344375
2.529,4.077097974515549
2.531,4.076702641666803
2.533,4.076288798126544
2.535,4.075858247686387
2.537,4.075414526471002
2.539,4.074958575793304
2.541,4.0744877255087495
2.543,4.073998775604731
2.545,4.073491540202819
2.547,4.072969105043572
2.549,4.072434878233909
2.551,4.071889851303091
2.553,4.071332867559551
2.555,4.070763209751882
2.557,4.070182441921038
2.559,4.069593554355241
2.561,4.068998516636582
2.5629999999999997,4.068396916182398
2.565,4.067786955973959
2.5669999999999997,4.067167497846177
2.569,4.066538915055113
2.5709999999999997,4.065902043283718
2.573,4.065256623066067
2.5749999999999997,4.064601027166577
2.577,4.063933525424996
2.5789999999999997,4.0632536842005145
2.581,4.0625624844806465
2.5829999999999997,4.061861211571416
2.585,4.061150421280722
2.5869999999999997,4.060430032805576
2.589,4.059700271095376
2.5909999999999997,4.058962295608674
2.593,4.058217795009596
2.5949999999999998,4.057467991977391
2.597,4.056713086611452
2.5989999999999998,4.055952617127279
2.601,4.055186229137708
2.6029999999999998,4.054414001256013
2.605,4.05363606308173
2.6069999999999998,4.05285203989995
2.609,4.052061001558933
2.6109999999999998,4.051261998403123
2.613,4.050454637533338
2.6149999999999998,4.049639154144731
2.617,4.048815998522505
2.6189999999999998,4.047985438481412
2.621,4.0471475798863725
2.6229999999999998,4.046302702168112
2.625,4.045451469113083
2.627,4.044594744486276
2.629,4.043733185707027
2.631,4.042867011323331
2.633,4.041996128387257
2.635,4.041120428154791
2.637,4.040239923979342
2.639,4.039354625428262
2.641,4.038464345641086
2.643,4.037568696411366
2.645,4.0366673030852045
2.647,4.035760032772213
2.649,4.034847027384927
2.651,4.03392854577658
2.653,4.033004802783032
2.655,4.032075960674679
2.657,4.0311422399160906
2.659,4.030203987298148
2.661,4.02926159950863
2.663,4.0283153654486155
2.665,4.027365375763108
2.667,4.026411571452467
2.669,4.025453861413091
2.671,4.024492185545445
2.673,4.023526480162964
2.675,4.022556616206601
2.677,4.021582404670892
2.679,4.020603682273065
2.681,4.019620400807036
2.683,4.0186326413617905
2.685,4.017640553633042
2.687,4.016644290497425
2.689,4.015643997689122
2.691,4.014639848206579
2.693,4.01363206157055
2.695,4.012620869128824
2.697,4.01160644853729
2.699,4.01058888376936
2.701,4.009568179274069
2.703,4.008544303107338
2.705,4.007517212376851
2.707,4.006486843512488
2.709,4.005453093192218
2.711,4.004415825975776
2.713,4.003374914429241
2.715,4.00233028267724
2.717,4.0012819219259805
2.719,4.000229875861525
2.721,3.9991742212532704
2.723,3.998115066583359
2.725,3.9970525653549474
2.727,3.9959869211894374
2.729,3.994918368978359
2.731,3.9938471401999798
2.733,3.992773434607353
2.735,3.9916974113078574
2.737,3.9906191918682055
2.739,3.989538858843052
2.741,3.9884564432612835
2.743,3.9873719111747903
2.745,3.9862851640595642
2.747,3.9851960566394085
2.749,3.9841044215321517
2.751,3.983010087647857
2.753,3.981912889464405
2.755,3.980812674972894
2.757,3.9797093200081846
2.759,3.9786027471856316
2.761,3.977492939862269
2.763,3.9763799436785874
2.765,3.975263857408375
2.767,3.974144821185508
2.769,3.9730230078327
2.771,3.9718986157399616
2.773,3.9707718579000684
2.775,3.96964294507247
2.777,3.9685120673701575
2.779,3.9673793808872624
2.781,3.966245002176718
2.783,3.9651090078407045
2.785,3.9639714348700843
2.787,3.9628322805969476
2.789,3.961691504999568
2.791,3.9605490382409574
2.793,3.9594047927717857
2.795,3.958258676036035
2.797,3.957110600118018
2.799,3.9559604878847026
2.801,3.954808277755801
2.803,3.953653928738369
2.805,3.952497424858299
2.807,3.9513387766581864
2.809,3.9501780186322315
2.811,3.949015203976059
2.813,3.9478503992247256
2.815,3.9466836802075442
2.8169999999999997,3.9455151287213686
2.819,3.944344828580436
2.8209999999999997,3.943172860799681
2.823,3.9419992991690886
2.8249999999999997,3.9408242076662225
2.827,3.939647639871048
2.8289999999999997,3.938469639194444
2.831,3.93729023866083
2.8329999999999997,3.9361094601022493
2.835,3.93492731363907
2.8369999999999997,3.9337437982176304
2.839,3.9325589030148307
2.8409999999999997,3.931372608835956
2.843,3.9301848889471347
2.8449999999999998,3.9289957096958434
2.847,3.927805031786891
2.8489999999999998,3.9266128126991546
2.851,3.9254190099127855
2.8529999999999998,3.9242235842125495
2.855,3.9230265026586313
2.8569999999999998,3.921827741398524
2.859,3.9206272886492264
2.8609999999999998,3.9194251477529427
2.863,3.918221339683749
2.8649999999999998,3.9170159043139923
2.867,3.915808900187048
2.8689999999999998,3.914600403030489
2.871,3.913390503341047
2.8729999999999998,3.912179303103327
2.875,3.910966911475865
2.877,3.909753439413697
2.879,3.908538993603331
2.881,3.907323670389648
2.883,3.9061075503284646
2.885,3.9048906937194556
2.887,3.903673137277068
2.889,3.9024548921454865
2.891,3.9012359436156054
2.893,3.9000162528890168
2.895,3.8987957609549517
2.897,3.897574394261181
2.899,3.8963520716086197
2.901,3.8951287116622386
2.903,3.8939042405207176
2.905,3.8926785987609542
2.907,3.891451747260346
2.909,3.8902236710467073
2.911,3.8889943805761003
2.913,3.88776391018265
2.915,3.8865323138349885
2.917,3.885299658634476
2.919,3.884066016687372
2.921,3.8828314561553685
2.923,3.8815960324834506
2.925,3.8803597809593833
2.927,3.8791227117542686
2.929,3.87788480836098
2.931,3.8766460299330707
2.933,3.875406317541959
2.935,3.874165603899833
2.937,3.872923825657454
2.939,3.871680936976339
2.941,3.8704369227345077
2.943,3.8691918095480466
2.945,3.8679456728673594
2.947,3.866698638754944
2.949,3.865450879508947
2.951,3.864202602971623
2.953,3.8629540360843655
2.955,3.8617054039803045
2.957,3.8604569065911103
2.959,3.8592086952976636
2.961,3.857960852459119
2.963,3.8567133766193584
2.965,3.8554661757811814
2.967,3.854219070387155
2.969,3.852971806621382
2.971,3.8517240794426653
2.973,3.8504755635007952
2.975,3.8492259489376353
2.977,3.8479749782184456
2.979,3.846722479734717
2.981,3.845468394048801
2.983,3.844212789294683
2.985,3.842955863312836
2.987,3.8416979314472584
2.989,3.840439400430934
2.991,3.8391807302991054
2.993,3.837922387666774
2.995,3.8366647948591175
2.997,3.835408280171194
2.999,3.8341530348509614
3.001,3.832899082161099
3.003,3.8316462630198025
3.005,3.8303942412373337
3.007,3.8291425293289127
3.009,3.8278905334901836
3.011,3.826637613880058
3.013,3.82538315424465
3.015,3.824126633489603
3.017,3.822867691305902
3.019,3.821606180439774
3.021,3.820342199555549
3.023,3.8190761026201048
3.025,3.8178084830325347
3.027,3.8165401330495174
3.029,3.8152719812160094
3.031,3.8140050124047504
3.033,3.812740176676391
3.035,3.8114782944930305
3.037,3.8102199668007053
3.039,3.808965498995231
3.041,3.807714847563558
3.043,3.806467596984024
3.045,3.805222972091484
3.047,3.803979887597219
3.049,3.802737032133043
3.051,3.801492979707388
3.053,3.8002463176505166
3.055,3.7989957777845844
3.057,3.7977403571894204
3.059,3.796479416585053
3.061,3.795212747566777
3.063,3.7939406039247587
3.065,3.7926636962029794
3.067,3.791383151830761
3.069,3.7901004452662264
3.071,3.7888173036650223
3.073,3.787535593948146
3.0749999999999997,3.7862571972412877
3.077,3.784983876919702
3.0789999999999997,3.783717147183434
3.081,3.782458150221695
3.0829999999999997,3.781207551325101
3.085,3.7799654622297285
3.0869999999999997,3.7787314028326784
3.089,3.7775043095551055
3.0909999999999997,3.776282594699508
3.093,3.7750642553576323
3.0949999999999998,3.7738470236441706
3.097,3.7726285436726648
3.0989999999999998,3.7714065563205525
3.101,3.770179071636503
3.1029999999999998,3.7689445110792863
3.105,3.7677018070219486
3.1069999999999998,3.7664504537483245
3.109,3.765190510910889
3.1109999999999998,3.7639225657850353
3.113,3.7626476639188753
3.1149999999999998,3.761367218864093
3.117,3.760082910998397
3.1189999999999998,3.75879658367371
3.121,3.7575101427240374
3.1229999999999998,3.756225463288823
3.125,3.7549443062983485
3.127,3.7536682459701765
3.129,3.752398609249971
3.131,3.7511364281409456
3.133,3.749882406075399
3.135,3.748636899640377
3.137,3.74739991685831
3.139,3.7461711326985605
3.141,3.7449499215232684
3.143,3.743735404843992
3.145,3.7425265112937303
3.147,3.741322044386367
3.149,3.7401207527340623
3.151,3.738921397144146
3.153,3.73772280951072
3.155,3.7365239395831575
3.157,3.7353238873252717
3.159,3.73412192038305
3.161,3.7329174778544054
3.163,3.7317101628577642
3.165,3.7304997271827927
3.167,3.729286051540983
3.169,3.728069124675047
3.171,3.7268490239566696
3.173,3.7256258992544926
3.175,3.7243999609402674
3.177,3.7231714720517473
3.179,3.721940743942414
3.181,3.720708134278011
3.183,3.719474046007683
3.185,3.718238925930471
3.187,3.7170032616590505
3.189,3.7157675761007485
3.191,3.714532418973874
3.193,3.713298355301898
3.195,3.712065951232629
3.197,3.7108357578793405
3.199,3.7096082941510953
3.201,3.70838402971507
3.203,3.7071633693057517
3.205,3.7059466395619096
3.207,3.7047340794336727
3.209,3.7035258349667584
3.211,3.7023219589537004
3.213,3.701122415565571
3.215,3.699927089675145
3.217,3.698735800192043
3.219,3.697548316395092
3.221,3.6963643760062594
3.223,3.6951837036338318
3.225,3.6940060282351137
3.227,3.6928310984065735
3.229,3.6916586945802785
3.231,3.6904886375526096
3.233,3.6893207931502343
3.235,3.6881550732029518
3.237,3.6869914333038802
3.239,3.6858298680651385
3.241,3.6846704047059373
3.243,3.6835130958361155
3.245,3.6823580122301833
3.247,3.6812052362416146
3.249,3.6800548563072994
3.251,3.6789069627645454
3.253,3.677761644976464
3.255,3.676618989564142
3.257,3.6754790794015766
3.259,3.6743419929629533
3.261,3.673207803634544
3.263,3.6720765787175
3.265,3.67094837804201
3.267,3.66982325236151
3.269,3.668701241957272
3.271,3.667582376106361
3.273,3.6664666741912786
3.275,3.665354149202999
3.277,3.6642448141701487
3.279,3.663138691622274
3.281,3.662035825587876
3.283,3.6609362949038835
3.285,3.659840225878792
3.287,3.6587478017440023
3.289,3.6576592659965343
3.291,3.65657491682077
3.293,3.655495090380056
3.295,3.6544201319339162
3.297,3.6533503554243834
3.299,3.6522859942498163
3.301,3.651227148164349
3.303,3.650173733263119
3.305,3.6491254434170437
3.307,3.6480817318675673
3.309,3.6470418206176674
3.311,3.6460047425954314
3.313,3.644969417471849
3.315,3.643934757009042
3.317,3.642899790738877
3.319,3.641863798590311
3.321,3.6408264346156014
3.323,3.6397878256355263
3.325,3.6387486303605185
3.327,3.6377100478797577
3.329,3.636673768735921
3.331,3.635641866662772
3.3329999999999997,3.634616634330754
3.335,3.6336003723047656
3.3369999999999997,3.632595147123197
3.339,3.631602541887528
3.3409999999999997,3.6306234301769735
3.343,3.629657809585217
3.3449999999999998,3.628704731882119
3.347,3.6277623597451742
3.3489999999999998,3.6268281635747583
3.351,3.625899247602
3.3529999999999998,3.624972767681814
3.355,3.624046381720232
3.3569999999999998,3.623118664656701
3.359,3.622189425916872
3.3609999999999998,3.62125988503884
3.363,3.6203326835500813
3.3649999999999998,3.619411730871588
3.367,3.6185018951827765
3.3689999999999998,3.6176085575021286
3.371,3.616737052909157
3.3729999999999998,3.6158920323005397
3.375,3.6150767956730188
3.377,3.614292674364517
3.379,3.6135385690184787
3.381,3.6128107672022396
3.383,3.6121031478031713
3.385,3.6114078123567857
3.387,3.6107160747339826
3.389,3.610019631082997
3.391,3.6093116759047046
3.393,3.6085877589406574
3.395,3.6078462761833587
3.397,3.607088604807579
3.399,3.606318971674309
3.401,3.605544162696546
3.403,3.604773144602818
3.405,3.6040166083919405
3.407,3.603286383192127
3.409,3.6025946316585684
3.411,3.6019527364913686
3.413,3.6013698319477805
3.415,3.600851043553728
3.417,3.6003957142791396
3.419,3.5999962120947075
3.421,3.5996381404518103
3.423,3.5993025028117303
3.425,3.5989695205936534
3.427,3.59862294129508
3.429,3.598253453527813
3.431,3.597860294138435
3.433,3.59745111508698
3.435,3.5970408756312673
3.437,3.5966501577446155
3.439,3.596302660935731
3.441,3.59602144788275
3.443,3.595825334585374
3.445,3.5957267049293087
3.447,3.5957313082250835
3.449,3.5958335569093482
3.451,3.596008062811734
3.453,3.596205966555521
3.455,3.59637981837569
3.457,3.59653874642722
3.459,3.596795660209979
3.461,3.5973873533583265
3.463,3.598849176134783
3.465,3.6026466634045344
3.467,3.612684220033587
3.469,3.6400084456903574
3.471,3.713288657785238
3.473,3.8396208774368383
3.475,3.9562905875092667
3.477,4.017301308032973
3.479,4.039614663959983
3.481,4.048785685447555
3.483,4.053046396931152
3.485,4.055566697245233
3.487,4.057609629012919
3.489,4.059619198797307
3.491,4.061573261488596
3.493,4.063329883064623
3.495,4.06486629958627
3.497,4.066258837644614
3.499,4.067575654214418
3.501,4.0688300368269115
3.503,4.070008145727523
3.505,4.071106691333152
3.507,4.0721382318423025
3.509,4.07311313675637
3.511,4.074027167044099
3.513,4.0748677450794935
3.515,4.075628509432959
3.517,4.0763156137019605
3.519,4.076941335608777
3.521,4.077514457709281
3.523,4.078037837868096
3.525,4.078513496490857
3.527,4.078947184466809
3.529,4.079346596403212
3.531,4.079715840645934
3.533,4.08005302080112
3.535,4.080353613596819
3.537,4.0806155522625085
3.539,4.080840555807641
3.541,4.081031100834008
3.543,4.0811872858723826
3.545,4.081307244170636
3.547,4.081390164287367
3.549,4.081438101285831
3.551,4.081454618570107
3.553,4.081442140328428
3.555,4.08140109135903
3.557,4.081331450540777
3.559,4.081234513688176
3.561,4.081112730845864
3.563,4.0809679999166875
3.565,4.0808005776283425
3.567,4.080609855921073
3.569,4.0803959994748205
3.571,4.080160564953267
3.573,4.079905555375727
3.575,4.079632142548253
3.577,4.079340469234485
3.579,4.079030531503078
3.581,4.078702930750432
3.583,4.078358604871556
3.585,4.077997935702683
3.5869999999999997,4.077620312050092
3.589,4.07722461866864
3.5909999999999997,4.076810070689456
3.593,4.07637654381372
3.5949999999999998,4.075924241714133
3.597,4.075453278582156
3.5989999999999998,4.074963711866244
3.601,4.0744559161611615
3.6029999999999998,4.073930775381327
3.605,4.073389432764659
3.6069999999999998,4.072832882266604
3.609,4.0722618414614296
3.6109999999999998,4.071676976862254
3.613,4.0710791434325815
3.6149999999999998,4.070469326755984
3.617,4.069848358881276
3.6189999999999998,4.069216737472947
3.621,4.068574727977581
3.6229999999999998,4.06792258426536
3.625,4.0672605986912815
3.627,4.066588909922245
3.629,4.065907280489836
3.631,4.065215085425955
3.633,4.0645115243698
3.635,4.063795859491207
3.637,4.063067508439377
3.639,4.062326015355377
3.641,4.061571046013399
3.643,4.060802485480266
3.645,4.060020567754717
3.647,4.059225916488077
3.649,4.0584194635772155
3.651,4.0576023175902165
3.653,4.056775658863029
3.655,4.055940660634074
3.657,4.055098386051249
3.659,4.054249648398816
3.661,4.053394890831756
3.663,4.052534151795954
3.665,4.051667120182759
3.667,4.050793224044465
3.669,4.049911705101724
3.671,4.0490216899753495
3.673,4.048122302135215
3.675,4.047212824382679
3.677,4.046292858839578
3.679,4.045362410520333
3.681,4.044421864492395
3.683,4.043471890028034
3.685,4.042513328905895
3.687,4.041547098123583
3.689,4.04057409956532
3.691,4.039595121319187
3.693,4.038610737567914
3.695,4.0376212349657115
3.697,4.0366265900448965
3.699,4.035626501487989
3.701,4.0346204648112804
3.703,4.033607874300761
3.705,4.032588138638958
3.707,4.0315607924881505
3.709,4.03052558053401
3.711,4.029482495151743
3.713,4.028431766078637
3.715,4.027373817280189
3.717,4.026309208593922
3.719,4.025238568941515
3.721,4.024162519079095
3.723,4.02308158687165
3.725,4.021996132152207
3.727,4.020906305247517
3.729,4.019812053202035
3.731,4.018713167051151
3.733,4.017609348189173
3.735,4.016500271970616
3.737,4.015385638277459
3.739,4.014265210080736
3.741,4.013138844018461
3.743,4.0120065129162406
3.745,4.010868315406326
3.747,4.009724467047508
3.749,4.008575270885174
3.751,4.007421071082089
3.753,4.006262198938514
3.755,4.005098924277973
3.757,4.003931424509141
3.759,4.002759777558073
3.761,4.001583975579372
3.763,4.000403949283353
3.765,3.999219592417951
3.767,3.9980307819685676
3.769,3.996837396518279
3.771,3.9956393371323613
3.773,3.9944365509926243
3.775,3.9932290520913987
3.777,3.9920169311359497
3.779,3.9908003503500225
3.781,3.989579525227208
3.783,3.9883546998007398
3.785,3.9871261220839056
3.787,3.9858940230730533
3.789,3.984658599201593
3.791,3.9834199968616772
3.793,3.9821782988966308
3.795,3.980933515298121
3.797,3.9796855816790297
3.799,3.9784343681519303
3.801,3.9771796982082175
3.803,3.975921373672939
3.805,3.974659199960627
3.807,3.9733930069548506
3.809,3.9721226641888108
3.811,3.9708480922140876
3.813,3.9695692726939886
3.815,3.9682862573653845
3.817,3.9669991725752483
3.819,3.9657082146282794
3.821,3.964413633338434
3.823,3.963115705901575
3.825,3.9618147074713708
3.827,3.960510885857703
3.829,3.959204445025113
3.831,3.9578955374823095
3.833,3.956584262179739
3.835,3.955270664130372
3.837,3.9539547344223522
3.839,3.952636412529414
3.8409999999999997,3.9513155943825367
3.843,3.949992148298255
3.8449999999999998,3.94866593730587
3.847,3.9473368429012763
3.8489999999999998,3.9460047840407335
3.851,3.944669727100074
3.8529999999999998,3.9433316864112054
3.855,3.9419907184852057
3.8569999999999998,3.9406469141414955
3.859,3.939300391159401
3.8609999999999998,3.9379512872319284
3.863,3.9365997511095236
3.8649999999999998,3.935245930218903
3.867,3.933889955368672
3.8689999999999998,3.932531925699528
3.871,3.9311718979938433
3.8729999999999998,3.92980988315129
3.875,3.928445849900845
3.877,3.9270797333567997
3.879,3.9257114452389814
3.881,3.9243408836845073
3.883,3.922967942565046
3.885,3.921592521590698
3.887,3.9202145382632643
3.889,3.918833941120227
3.891,3.917450721845332
3.893,3.9160649230385585
3.895,3.9146766393343433
3.897,3.9132860116226715
3.899,3.911893216124114
3.901,3.9104984508839062
3.903,3.9091019216296137
3.905,3.9077038276077816
3.907,3.9063043471238514
3.909,3.90490362280084
3.911,3.903501747872845
3.913,3.9020987561807856
3.915,3.900694618860126
3.917,3.899289249535153
3.919,3.897882517614415
3.921,3.8964742671017625
3.923,3.895064337228142
3.925,3.8936525815370797
3.927,3.8922388833599406
3.929,3.8908231669778157
3.931,3.8894054044413515
3.933,3.8879856179057675
3.935,3.886563876977163
3.937,3.8851402906989123
3.939,3.883714994797703
3.941,3.8822881363336204
3.943,3.8808598591115557
3.945,3.8794302932809064
3.947,3.877999551209887
3.949,3.876567729473038
3.951,3.8751349146386165
3.953,3.8737011894222824
3.955,3.8722666360484994
3.957,3.8708313349872476
3.959,3.869395358846285
3.961,3.867958762413848
3.963,3.866521570439881
3.965,3.865083764979565
3.967,3.863645274437424
3.969,3.8622059670296243
3.971,3.860765651933729
3.973,3.8593240912796865
3.975,3.857881024784881
3.977,3.856436206189358
3.979,3.8549894473237365
3.981,3.8535406627188284
3.983,3.8520899061865728
3.985,3.8506373912964222
3.987,3.849183489957477
3.989,3.847728706678305
3.991,3.846273629680388
3.993,3.844818863322143
3.995,3.843364949075488
3.997,3.8419122846180684
3.999,3.8404610523657845
4.001,3.8390111695232654
4.003,3.8375622707501496
4.005000000000001,3.8361137312077376
4.007000000000001,3.8346647320235543
4.009,3.833214362917817
4.011,3.8317617494535496
4.013000000000001,3.830306186916328
4.015000000000001,3.8288472605773887
4.017,3.827384933481723
4.019,3.825919587358832
4.021000000000001,3.8244520085693403
4.023000000000001,3.8229833179158024
4.025,3.821514849812328
4.027,3.8200479923939112
4.029000000000001,3.8185840055793765
4.031000000000001,3.817123838648594
4.033,3.8156679718635527
4.035,3.814216306936133
4.037000000000001,3.8127681275696985
4.039000000000001,3.8113221433046616
4.041,3.809876618054935
4.043,3.808429570971326
4.045000000000001,3.806979024558238
4.047000000000001,3.8055232663598537
4.049,3.804061088080418
4.051,3.8025919699841904
4.053000000000001,3.8011161872999817
4.055000000000001,3.7996348265411313
4.057,3.798149710604535
4.059,3.79666324062026
4.061000000000001,3.7951781693803923
4.063000000000001,3.7936973262749993
4.065,3.7922233177941016
4.067,3.7907582313137365
4.069000000000001,3.7893033728771237
4.071000000000001,3.787859070979174
4.073,3.786424576266954
4.075,3.784998079774219
4.077000000000001,3.783576858863485
4.079000000000001,3.78215754143042
4.081,3.780736458587917
4.083,3.7793100392791747
4.085000000000001,3.7778751922616247
4.087000000000001,3.7764296243972653
4.089,3.77497205807386
4.091,3.7735023303827617
4.093000000000001,3.7720213765655326
4.095000000000001,3.7705311153933185
4.097,3.7690342622020583
4.099,3.767534096513289
4.101,3.7660342075616646
4.103000000000001,3.7645382353646877
4.105,3.7630496197189647
4.107,3.7615713663741395
4.109,3.760105839194335
4.111000000000001,3.7586545888224876
4.113,3.7572182307758677
4.115,3.7557963871141418
4.117,3.7543877040374576
4.119000000000001,3.7529899519425283
4.121,3.751600204829361
4.123,3.7502150842456015
4.125,3.7488310420705453
4.127000000000001,3.747444649505626
4.1290000000000004,3.746052858828945
4.131,3.7446532101106524
4.133,3.743243965518424
4.135000000000001,3.7418241661605354
4.1370000000000005,3.740393617615883
4.139,3.7389528182698135
4.141,3.737502848493238
4.143000000000001,3.736045238888254
4.1450000000000005,3.7345818332736886
4.147,3.7331146580171883
4.149,3.7316458048692414
4.151000000000001,3.7301773305065447
